Promo_Year,Region,Country,Category,Macro_Category,Brand,Week,Sales_Units,Price,Promotion,Start_Seas,End_Seas,Seasonality,Predicted_Sales,Baseline_Sales,Incremental_Sales,PromoID,Promo_Days,Half_Year,Promotion_Status,Event_Count,Planned_Event_Count,Start_Prom,End_Prom,Actual_Promo_Sales_Volume_Uplift,Planned_Promo_Sales_Volume_Uplift,Sales_Value,Baseline_Sales_Value,Actual_Promo_Sales_Value,Planned_Promo_Sales_Value,Actual_Promo_Sales_Value_Uplift_PromoID_%,Planned_Promo_Sales_Value_Uplift_PromoID_%,Actual_Promo_Sales_Value_Uplift_%,Planned_Promo_Sales_Value_Uplift_%,Actual_Sales_Value,Actual_Event_Spent,Planned_Event_Spent,COGS,Gross_Profit,Planned_Gross_Profit,ROI%_PromoID,Baseline_Value,Planned_iGP,Planned_ROI%_PromoID,ROI%,Planned_ROI%,Actual_Gross_Margin_PromoID_%,Planned_Gross_Margin_PromoID_%,Actual_Gross_Margin_%,Planned_Gross_Margin_%,Listing_Price,Incremental_Sales_Adjusted,Incremental_TO,Actual_Total_TO,Planned_Total_TO,Actual_Gross_Sales_Value,Planned_Gross_Sales_Value,Actual Net Promo Incr Volume (Units),Actual_RAG,Planned_RAG,Planned_Red,Planned_Amber,Planned_Green,Actual_Red,Actual_Amber,Actual_Green,Channel_Customer,ProductDescription,Packsize
,SEA,Philippines,Personal Care,Oral Care,A,10-06-2024,105,13.31,,05-08-2024,07-10-2024,0,102.91,102.91,0,ZZQT2246,0,,No Promotions,,,"","",2.0900000000000034,0.0,1397.55,1369.7321,1397.55,1369.7321,2.03,0.0,,,1397.55,0.0,0.0,6.93,669.9,1.9206349206349207,92.06,1369.7321,656.5658,47.93,,,47.93,47.93,,,14.01,0,0.0,1397.55,1369.7321,1471.05,1441.7691,-102.91,NA,GREEN,0,0,1,0,0,0,Customer 5,CITRA TANAKA BRIGHT UV LOTION PUMP,300 ML
,SEA,Philippines,Personal Care,Oral Care,A,17-06-2024,99,12.33,,05-08-2024,07-10-2024,0,100.32,100.32,0,IFFO7490,0,,No Promotions,,,"","",-1.3199999999999932,0.0,1220.67,1236.9456,1220.67,1236.9456,-1.32,0.0,,,1220.67,0.0,0.0,6.17,609.84,1.9983792544570504,99.84,1236.9456,617.9712000000001,49.96,,,49.96,49.96,,,13.61,-0.0,-0.0,1220.67,1236.9456,1347.3899999999999,1365.3551999999997,-100.32,NA,GREEN,0,0,1,0,0,0,Customer 6,BREEZE EXCEL COMFORT CONCENTRATE LIQUID REFILL,700 ML
,SEA,Philippines,Personal Care,Oral Care,A,24-06-2024,106,6.41,,05-08-2024,07-10-2024,0,103.21,103.21,0,TXCH0451,0,,No Promotions,,,"","",2.7900000000000063,0.0,679.46,661.5761,679.46,661.5761,2.7,0.0,,,679.46,0.0,0.0,3.61,296.80000000000007,1.7756232686980613,77.56,661.5761,288.98800000000006,43.68,,,43.68,43.68,,,7.05,0,0.0,679.46,661.5761,747.3,727.6305,-103.21,NA,GREEN,0,0,1,0,0,0,Customer 9,DOVE MICELLAR VOLUME NOURISHMENT BLUE PUMP,430 ML
2024,SEA,Philippines,Personal Care,Oral Care,A,01-07-2024,140,7.11,BOGO,05-08-2024,07-10-2024,0,138.22,99.51,38.71,ILSK4704,7,H2,COMPLETED,1118,1118,01-07-2024,08-07-2024,40.489999999999995,38.709999999999994,995.4000000000001,707.5161,995.4000000000001,982.7442000000001,40.69,38.9,42.85623797084121,41.02388408440522,995.4000000000001,119.45,218.99,4.18,410.20000000000016,1.7009569377990432,41.26,707.5161,404.9846000000001,48.97,12.047881499565046,39.500559870943064,29.21,18.93,10.752440241015897,25.165299630227782,7.87,38.71,275.22810000000004,995.4000000000001,982.7442000000001,1101.8,1087.7914,-60.800000000000004,GREEN,GREEN,0,0,1,0,0,1,Customer 1,CITRA EXTRA BRIGHT UV SPF20 LOTION ML BOT,130 ML
2024,SEA,Philippines,Personal Care,Oral Care,A,08-07-2024,122,7.76,10% Off,05-08-2024,07-10-2024,0,113.09,92.53,20.56,DLKN6476,7,H2,COMPLETED,1118,1118,08-07-2024,15-07-2024,29.47,20.560000000000002,946.72,718.0328,946.72,877.5784,31.85,22.22,42.85623797084121,41.02388408440522,946.72,94.67,132.54,3.94,466.04,1.9695431472081217,64.55,718.0328,432.00379999999996,53.16,12.047881499565046,39.500559870943064,39.23,34.12,10.752440241015897,25.165299630227782,8.52,-20.56,-159.54559999999998,946.72,877.5784,1039.44,963.5268,-71.97,NA,GREEN,0,0,1,0,0,0,Customer 9,DOVE INTENSE REPAIR DARK BLUE PUMP,425 ML
,SEA,Philippines,Personal Care,Oral Care,A,15-07-2024,100,5.2,,05-08-2024,07-10-2024,0,101.24,101.24,0,KVTV2030,0,,No Promotions,,,"","",-1.2399999999999949,0.0,520.0,526.448,520.0,526.448,-1.22,0.0,,,520.0,0.0,0.0,3.25,195.0,1.6,60.0,526.448,197.418,37.5,,,37.5,37.5,,,5.48,0,0.0,520.0,526.448,548.0,554.7952,-101.24,NA,GREEN,0,0,1,0,0,0,Customer 8,DOVE MICELLAR VOLUME NOURISHMENT BLUE PUMP,430 ML
,SEA,Philippines,Personal Care,Oral Care,A,22-07-2024,106,12.36,,05-08-2024,07-10-2024,0,102.77,102.77,0,XZKR6032,0,,No Promotions,,,"","",3.230000000000004,0.0,1310.1599999999999,1270.2371999999998,1310.1599999999999,1270.2371999999998,3.14,0.0,,,1310.1599999999999,0.0,0.0,8.76,381.5999999999999,1.410958904109589,41.1,1270.2371999999998,369.97199999999987,29.13,,,29.13,29.13,,,13.89,0,0.0,1310.1599999999999,1270.2371999999998,1472.3400000000001,1427.4753,-102.77,NA,GREEN,0,0,1,0,0,0,Customer 8,BREEZE EXCEL SIGNATURE FLORAL BREEZE CONCENTRATED LIQUID PINK,700 ML
,SEA,Philippines,Personal Care,Oral Care,A,29-07-2024,104,11.05,,05-08-2024,07-10-2024,0,98.59,98.59,0,RXLG9554,0,,No Promotions,,,"","",5.409999999999997,0.0,1149.2,1089.4195000000002,1149.2,1089.4195000000002,5.49,0.0,,,1149.2,0.0,0.0,6.57,465.9200000000001,1.6818873668188739,68.19,1089.4195000000002,441.68320000000017,40.54,,,40.54,40.54,,,12.54,0,0.0,1149.2,1089.4195000000002,1304.1599999999999,1236.3186,-98.59,NA,GREEN,0,0,1,0,0,0,Customer 10,DOVE MICELLAR VOLUME NOURISHMENT BLUE PUMP,430 ML
,SEA,Philippines,Personal Care,Oral Care,A,05-08-2024,104,14.47,,05-08-2024,07-10-2024,1,112.03,112.03,0,CICV3508,0,,No Promotions,,,"","",-8.030000000000001,0.0,1504.88,1621.0741,1504.88,1621.0741,-7.17,0.0,,,1504.88,0.0,0.0,8.78,591.7600000000002,1.6480637813211847,64.81,1621.0741,637.4507000000001,39.32,,,39.32,39.32,,,15.85,0,0.0,1504.88,1621.0741,1648.3999999999999,1775.6755,-112.03,NA,GREEN,0,0,1,0,0,0,Customer 4,BREEZE EXCEL CONCENTRATE LIQUID REFILL,750 ML
,SEA,Philippines,Personal Care,Oral Care,A,12-08-2024,124,12.5,,05-08-2024,07-10-2024,1,123.23,123.23,0,WBLT6636,0,,No Promotions,,,"","",0.769999999999996,0.0,1550.0,1540.375,1550.0,1540.375,0.62,0.0,,,1550.0,0.0,0.0,6.69,720.4399999999999,1.8684603886397606,86.85,1540.375,715.9662999999999,46.48,,,46.48,46.48,,,14.16,0,0.0,1550.0,1540.375,1755.84,1744.9368000000002,-123.23,NA,GREEN,0,0,1,0,0,0,Customer 9,COMFORT SOFTENER ULTRA FLORAL FRESH PINK CONC,540 ML
,SEA,Philippines,Personal Care,Oral Care,A,19-08-2024,117,10.24,,05-08-2024,07-10-2024,1,117.86,117.86,0,DQFH6379,0,,No Promotions,,,"","",-0.8599999999999994,0.0,1198.08,1206.8864,1198.08,1206.8864,-0.73,0.0,,,1198.08,0.0,0.0,5.16,594.3599999999999,1.984496124031008,98.45,1206.8864,598.7288000000001,49.61,,,49.61,49.61,,,10.95,0,0.0,1198.08,1206.8864,1281.1499999999999,1290.567,-117.86,NA,GREEN,0,0,1,0,0,0,Customer 8,DOVE MICELLAR VOLUME NOURISHMENT BLUE PUMP,430 ML
,SEA,Philippines,Personal Care,Oral Care,A,26-08-2024,127,11.18,,05-08-2024,07-10-2024,1,119.31,119.31,0,VXVK4037,0,,No Promotions,,,"","",7.689999999999998,0.0,1419.86,1333.8858,1419.86,1333.8858,6.45,0.0,,,1419.86,0.0,0.0,7.54,462.27999999999986,1.4827586206896552,48.28,1333.8858,434.2884,32.56,,,32.56,32.56,,,12.56,0,0.0,1419.86,1333.8858,1595.1200000000001,1498.5336,-119.31,NA,GREEN,0,0,1,0,0,0,Customer 9,CITRA PEARLY BRIGHT UV BODY LOTION PUMP,300 ML
,SEA,Philippines,Personal Care,Oral Care,A,02-09-2024,123,13.13,,05-08-2024,07-10-2024,1,121.65,121.65,0,AUBU6215,0,,No Promotions,,,"","",1.3499999999999943,0.0,1614.99,1597.2645000000002,1614.99,1597.2645000000002,1.11,0.0,,,1614.99,0.0,0.0,7.67,671.58,1.7118644067796611,71.19,1597.2645000000002,664.2090000000002,41.58,,,41.58,41.58,,,15.02,0,0.0,1614.99,1597.2645000000002,1847.46,1827.183,-121.65,NA,GREEN,0,0,1,0,0,0,Customer 4,BREEZE BABY PINK BLOOM REFILL,550 ML
,SEA,Philippines,Personal Care,Oral Care,A,09-09-2024,108,10.51,,05-08-2024,07-10-2024,1,109.77,109.77,0,ZZJY8052,0,,No Promotions,,,"","",-1.769999999999996,0.0,1135.08,1153.6826999999998,1135.08,1153.6826999999998,-1.61,0.0,,,1135.08,0.0,0.0,6.8,400.67999999999995,1.5455882352941175,54.56,1153.6826999999998,407.2466999999999,35.3,,,35.3,35.3,,,11.39,0,0.0,1135.08,1153.6826999999998,1230.1200000000001,1250.2803000000001,-109.77,NA,GREEN,0,0,1,0,0,0,Customer 9,COMFORT SOFTENER ULTRA FLORAL FRESH PINK CONC,540 ML
2024,SEA,Philippines,Personal Care,Oral Care,A,16-09-2024,174,12.97,B1G2,05-08-2024,07-10-2024,1,168.68,121.65,47.03,TQUC3704,14,H2,COMPLETED,1118,1118,16-09-2024,30-09-2024,52.349999999999994,47.03,2256.78,1577.8005,2256.78,2187.7796000000003,43.03,38.66,42.85623797084121,41.02388408440522,2256.78,383.65,112.84,7.3,986.5800000000002,1.7767123287671236,36.46,1577.8005,956.4156000000003,48.76,12.047881499565046,39.500559870943064,26.72,38.56,10.752440241015897,25.165299630227782,14.36,-47.03,-609.9791,2256.78,2187.7796000000003,2498.64,2422.2448,-74.62,NA,GREEN,0,0,1,0,0,0,Customer 8,DOVE NUT.SOL.MICEL.AQUA PEPTIDE FRESH NOURI.GREEN PU,450 ML
,SEA,Philippines,Personal Care,Oral Care,A,23-09-2024,121,10.11,,05-08-2024,07-10-2024,1,119.74,119.74,0,JIFT8243,0,,No Promotions,,,"","",1.2600000000000051,0.0,1223.31,1210.5713999999998,1223.31,1210.5713999999998,1.05,0.0,,,1223.31,0.0,0.0,6.2,473.1099999999999,1.6306451612903223,63.06,1210.5713999999998,468.1833999999998,38.67,,,38.67,38.67,,,11.13,0,0.0,1223.31,1210.5713999999998,1346.73,1332.7062,-119.74,NA,GREEN,0,0,1,0,0,0,Customer 7,DOVE MICELLAR VOLUME NOURISHMENT BLUE PUMP,430 ML
,SEA,Philippines,Personal Care,Oral Care,A,30-09-2024,128,9.75,,05-08-2024,07-10-2024,1,124.75,124.75,0,LODQ6074,0,,No Promotions,,,"","",3.25,0.0,1248.0,1216.3125,1248.0,1216.3125,2.61,0.0,,,1248.0,0.0,0.0,5.95,486.4,1.638655462184874,63.87,1216.3125,474.04999999999995,38.97,,,38.97,38.97,,,10.54,0,0.0,1248.0,1216.3125,1349.12,1314.8649999999998,-124.75,NA,GREEN,0,0,1,0,0,0,Customer 8,CLEAR MEN TECH DEEP CLEAN PUMP,400 ML
,SEA,Philippines,Personal Care,Oral Care,A,07-10-2024,106,10.82,,05-08-2024,07-10-2024,1,107.58,107.58,0,SYGI6212,0,,No Promotions,,,"","",-1.5799999999999983,0.0,1146.92,1164.0156,1146.92,1164.0156,-1.47,0.0,,,1146.92,0.0,0.0,7.25,378.4200000000001,1.4924137931034482,49.24,1164.0156,384.0605999999999,32.99,,,32.99,32.99,,,11.44,0,0.0,1146.92,1164.0156,1212.6399999999999,1230.7151999999999,-107.58,NA,GREEN,0,0,1,0,0,0,Customer 7,CITRA EXTRA BRIGHT UV SPF20 LOTION ML BOT,130 ML
,SEA,Philippines,Personal Care,Oral Care,A,14-10-2024,103,14.1,,05-08-2024,07-10-2024,0,103.23,103.23,0,JHKO6557,0,,No Promotions,,,"","",-0.23000000000000398,0.0,1452.3,1455.5430000000001,1452.3,1455.5430000000001,-0.22,0.0,,,1452.3,0.0,0.0,9.4,484.0999999999999,1.5,50.0,1455.5430000000001,485.18100000000004,33.33,,,33.33,33.33,,,15.39,-0.0,-0.0,1452.3,1455.5430000000001,1585.17,1588.7097,-103.23,NA,GREEN,0,0,1,0,0,0,Customer 1,COMFORT SOFTENER ULTRA FLORAL FRESH PINK CONC,540 ML
,SEA,Philippines,Personal Care,Oral Care,A,21-10-2024,91,11.2,,05-08-2024,07-10-2024,0,92.97,92.97,0,XGII8108,0,,No Promotions,,,"","",-1.9699999999999989,0.0,1019.1999999999999,1041.264,1019.1999999999999,1041.264,-2.12,0.0,,,1019.1999999999999,0.0,0.0,6.06,467.74,1.8481848184818481,84.82,1041.264,477.8657999999999,45.89,,,45.89,45.89,,,12.61,0,0.0,1019.1999999999999,1041.264,1147.51,1172.3517,-92.97,NA,GREEN,0,0,1,0,0,0,Customer 7,CITRA TANAKA BRIGHT UV LOTION PUMP,300 ML
,SEA,Philippines,Personal Care,Oral Care,A,28-10-2024,95,5.72,,05-08-2024,07-10-2024,0,97.61,97.61,0,SFMK8948,0,,No Promotions,,,"","",-2.6099999999999994,0.0,543.4,558.3292,543.4,558.3292,-2.67,0.0,,,543.4,0.0,0.0,3.4,220.39999999999998,1.6823529411764708,68.24,558.3292,226.45520000000005,40.56,,,40.56,40.56,,,6.32,0,0.0,543.4,558.3292,600.4,616.8952,-97.61,NA,GREEN,0,0,1,0,0,0,Customer 3,BREEZE EXCEL SIGNATURE FLORAL BREEZE CONCENTRATED LIQUID PINK,700 ML
,SEA,Philippines,Personal Care,Oral Care,A,04-11-2024,100,11.47,,05-08-2024,07-10-2024,0,101.7,101.7,0,PDFK5923,0,,No Promotions,,,"","",-1.7000000000000028,0.0,1147.0,1166.499,1147.0,1166.499,-1.67,0.0,,,1147.0,0.0,0.0,6.55,492.0,1.751145038167939,75.11,1166.499,500.36400000000003,42.89,,,42.89,42.89,,,12.59,0,0.0,1147.0,1166.499,1259.0,1280.403,-101.7,NA,GREEN,0,0,1,0,0,0,Customer 6,CITRA TANAKA BRIGHT UV LOTION PUMP,300 ML
,SEA,Philippines,Personal Care,Oral Care,A,11-11-2024,105,13.73,,05-08-2024,07-10-2024,0,103.71,103.71,0,XWTE5899,0,,No Promotions,,,"","",1.2900000000000063,0.0,1441.65,1423.9383,1441.65,1423.9383,1.24,0.0,,,1441.65,0.0,0.0,9.52,442.0500000000002,1.4422268907563027,44.22,1423.9383,436.6191000000001,30.66,,,30.66,30.66,,,14.43,0,0.0,1441.65,1423.9383,1515.1499999999999,1496.5352999999998,-103.71,NA,GREEN,0,0,1,0,0,0,Customer 9,BREEZE EXCEL CONCENTRATE LIQUID REFILL,750 ML
,SEA,Philippines,Personal Care,Oral Care,A,18-11-2024,104,7.44,,05-08-2024,07-10-2024,0,101.65,101.65,0,RYLL8239,0,,No Promotions,,,"","",2.3499999999999943,0.0,773.76,756.2760000000001,773.76,756.2760000000001,2.31,0.0,,,773.76,0.0,0.0,4.88,266.24,1.5245901639344264,52.46,756.2760000000001,260.22400000000005,34.41,,,34.41,34.41,,,8.13,0,0.0,773.76,756.2760000000001,845.5200000000001,826.4145000000001,-101.65,NA,GREEN,0,0,1,0,0,0,Customer 7,CLEAR MEN TAURINE+TRIPLE ANTI DAND.TECH.DEEP CLEANSE BL PUMP,450 ML
,SEA,Philippines,Personal Care,Oral Care,A,25-11-2024,109,7.02,,05-08-2024,07-10-2024,0,105.88,105.88,0,PPME4063,0,,No Promotions,,,"","",3.1200000000000045,0.0,765.18,743.2775999999999,765.18,743.2775999999999,2.95,0.0,,,765.18,0.0,0.0,3.96,333.53999999999996,1.7727272727272727,77.27,743.2775999999999,323.99279999999993,43.59,,,43.59,43.59,,,8.01,0,0.0,765.18,743.2775999999999,873.09,848.0988,-105.88,NA,GREEN,0,0,1,0,0,0,Customer 5,CLEAR MEN TECH DEEP CLEAN PUMP,400 ML
,SEA,Philippines,Personal Care,Oral Care,A,02-12-2024,90,9.22,,05-08-2024,07-10-2024,0,93.292,93.292,0,OLPE2890,0,,No Promotions,,,"","",-3.2920000000000016,0.0,829.8000000000001,860.1522400000001,829.8000000000001,860.1522400000001,-3.53,0.0,,,829.8000000000001,0.0,0.0,5.71,315.9000000000001,1.6147110332749566,61.47,860.1522400000001,327.45492000000013,38.07,,,38.07,38.07,,,10.13,-0.0,-0.0,829.8000000000001,860.1522400000001,911.7,945.0479600000001,-93.292,NA,GREEN,0,0,1,0,0,0,Customer 4,CLEAR MEN TAURINE+TRIPLE ANTI DAND.TECH.DEEP CLEANSE BL PUMP,450 ML
,SEA,Philippines,Personal Care,Oral Care,A,09-12-2024,102,12.81,,05-08-2024,07-10-2024,0,100.66,100.66,0,XKIS2937,0,,No Promotions,,,"","",1.3400000000000034,0.0,1306.6200000000001,1289.4546,1306.6200000000001,1289.4546,1.33,0.0,,,1306.6200000000001,0.0,0.0,7.18,574.2600000000001,1.7841225626740949,78.41,1289.4546,566.7158000000001,43.95,,,43.95,43.95,,,14.24,-0.0,-0.0,1306.6200000000001,1289.4546,1452.48,1433.3984,-100.66,NA,GREEN,0,0,1,0,0,0,Customer 8,CLEAR MEN TAURINE+TRIPLE ANTI DAND.TECH.DEEP CLEANSE BL PUMP,450 ML
,SEA,Philippines,Personal Care,Oral Care,A,16-12-2024,110,6.29,,05-08-2024,07-10-2024,0,105.72,105.72,0,ADPJ1575,0,,No Promotions,,,"","",4.280000000000001,0.0,691.9,664.9788,691.9,664.9788,4.05,0.0,,,691.9,0.0,0.0,3.64,291.49999999999994,1.7280219780219779,72.8,664.9788,280.15799999999996,42.13,,,42.13,42.13,,,7.1,0,0.0,691.9,664.9788,781.0,750.612,-105.72,NA,GREEN,0,0,1,0,0,0,Customer 1,DOVE INTENSE REPAIR DARK BLUE PUMP,425 ML
,SEA,Philippines,Personal Care,Oral Care,A,23-12-2024,103,7.29,,05-08-2024,07-10-2024,0,101.75,101.75,0,WTIR7034,0,,No Promotions,,,"","",1.25,0.0,750.87,741.7575,750.87,741.7575,1.23,0.0,,,750.87,0.0,0.0,3.78,361.53000000000003,1.928571428571429,92.86,741.7575,357.1425000000001,48.15,,,48.15,48.15,,,8.37,0,0.0,750.87,741.7575,862.1099999999999,851.6474999999999,-101.75,NA,GREEN,0,0,1,0,0,0,Customer 10,DOVE ULTRA CARE INTENSE REPAIR DARK BLUE PUMP,380 ML
,SEA,Philippines,Personal Care,Oral Care,A,30-12-2024,107,8.89,,05-08-2024,07-10-2024,0,104.8659286,104.8659286,0,NJYA6506,0,,No Promotions,,,"","",2.1340713999999963,0.0,951.23,932.258105254,951.23,932.258105254,2.04,0.0,,,951.23,0.0,0.0,5.38,375.57000000000005,1.6524163568773236,65.24,932.258105254,368.07940938600007,39.48,,,39.48,39.48,,,9.51,0,0.0,951.23,932.258105254,1017.5699999999999,997.2749809860001,-104.8659286,NA,GREEN,0,0,1,0,0,0,Customer 10,CITRA TANAKA BRIGHT UV LOTION PUMP,300 ML
,SEA,Philippines,Personal Care,Oral Care,A,06-01-2025,103,7.07,,05-08-2024,07-10-2024,0,102.79,102.79,0,SPBC8500,0,,No Promotions,,,"","",0.20999999999999375,0.0,728.21,726.7253000000001,728.21,726.7253000000001,0.2,0.0,,,728.21,0.0,0.0,4.54,260.59000000000003,1.5572687224669604,55.73,726.7253000000001,260.05870000000004,35.79,,,35.79,35.79,,,7.49,0,0.0,728.21,726.7253000000001,771.47,769.8971,-102.79,NA,GREEN,0,0,1,0,0,0,Customer 5,CLEAR MEN TAURINE+TRIPLE ANTI DAND.TECH.DEEP CLEANSE BL PUMP,450 ML
,SEA,Philippines,Personal Care,Oral Care,A,13-01-2025,101,14.92,,05-08-2024,07-10-2024,0,99.63,99.63,0,ZCKU0264,0,,No Promotions,,,"","",1.3700000000000045,0.0,1506.92,1486.4796,1506.92,1486.4796,1.38,0.0,,,1506.92,0.0,0.0,9.35,562.5700000000002,1.5957219251336898,59.57,1486.4796,554.9390999999999,37.33,,,37.33,37.33,,,15.95,0,0.0,1506.92,1486.4796,1610.9499999999998,1589.0984999999998,-99.63,NA,GREEN,0,0,1,0,0,0,Customer 8,DOVE NUT.SOL.MICEL.AQUA PEPTIDE FRESH NOURI.GREEN PU,450 ML
,SEA,Philippines,Personal Care,Oral Care,A,20-01-2025,112,5.94,,05-08-2024,07-10-2024,0,107.65,107.65,0,KRMY3736,0,,No Promotions,,,"","",4.349999999999994,0.0,665.2800000000001,639.441,665.2800000000001,639.441,4.04,0.0,,,665.2800000000001,0.0,0.0,3.46,277.7600000000001,1.716763005780347,71.68,639.441,266.97200000000004,41.75,,,41.75,41.75,,,6.43,0,0.0,665.2800000000001,639.441,720.16,692.1895,-107.65,NA,GREEN,0,0,1,0,0,0,Customer 7,LIFEBUOY ANTIBACTERIAL TOTAL REFILL,450 ML
,SEA,Philippines,Personal Care,Oral Care,A,27-01-2025,100,8.31,,05-08-2024,07-10-2024,0,101.62,101.62,0,SVGV1877,0,,No Promotions,,,"","",-1.6200000000000045,0.0,831.0,844.4622,831.0,844.4622,-1.59,0.0,,,831.0,0.0,0.0,5.22,309.0,1.5919540229885059,59.2,844.4622,314.0058,37.18,,,37.18,37.18,,,9.07,0,0.0,831.0,844.4622,907.0,921.6934000000001,-101.62,NA,GREEN,0,0,1,0,0,0,Customer 7,BREEZE EXCEL CONCENTRATE LIQUID REFILL,750 ML
,SEA,Philippines,Personal Care,Oral Care,A,03-02-2025,113,9.96,,05-08-2024,07-10-2024,0,107.87,107.87,0,ILNO2570,0,,No Promotions,,,"","",5.1299999999999955,0.0,1125.48,1074.3852000000002,1125.48,1074.3852000000002,4.76,0.0,,,1125.48,0.0,0.0,5.86,463.29999999999995,1.6996587030716723,69.97,1074.3852000000002,442.26700000000005,41.16,,,41.16,41.16,,,10.98,0,0.0,1125.48,1074.3852000000002,1240.74,1184.4126,-107.87,NA,GREEN,0,0,1,0,0,0,Customer 1,CITRA PEARLY BRIGHT UV BODY LOTION PUMP,300 ML
2025,SEA,Philippines,Personal Care,Oral Care,A,10-02-2025,154,12.83,B1G2,05-08-2024,07-10-2024,0,156.13,100.72,55.41,YMCD5572,7,H1,COMPLETED,789,1077,10-02-2025,17-02-2025,53.28,55.41,1975.82,1292.2376,1975.82,2003.1479,52.9,55.01,34.16067247303479,40.77258491021359,1975.82,237.1,237.1,7.01,896.28,1.8302425106990015,50.07,1292.2376,908.6766,59.42,12.91312727666515,40.482734041203486,33.36,33.53,11.43633834976937,26.16370053732658,14.7,55.41,710.9103,1975.82,2003.1479,2263.7999999999997,2295.111,-45.31,GREEN,GREEN,0,0,1,0,0,1,Customer 10,CITRA RESTORING BRIGHT UV BODY LOTION PUMP,320 ML
,SEA,Philippines,Personal Care,Oral Care,A,17-02-2025,104,13.66,,05-08-2024,07-10-2024,0,103.27,103.27,0,YRZV8608,0,,No Promotions,,,"","",0.730000000000004,0.0,1420.64,1410.6682,1420.64,1410.6682,0.71,0.0,,,1420.64,0.0,0.0,7.8,609.4400000000002,1.7512820512820515,75.13,1410.6682,605.1622000000001,42.9,,,42.9,42.9,,,15.2,-0.0,-0.0,1420.64,1410.6682,1580.8,1569.704,-103.27,NA,GREEN,0,0,1,0,0,0,Customer 7,CLEAR MEN TAURINE+TRIPLE ANTI DAN.TECH.DEEP CLEANSE BLACK PU.,390 ML
,SEA,Philippines,Personal Care,Oral Care,A,24-02-2025,106,9.63,,05-08-2024,07-10-2024,0,103.79,103.79,0,FLGC1075,0,,No Promotions,,,"","",2.2099999999999937,0.0,1020.7800000000001,999.4977000000001,1020.7800000000001,999.4977000000001,2.13,0.0,,,1020.7800000000001,0.0,0.0,5.08,482.30000000000007,1.8956692913385829,89.57,999.4977000000001,472.24450000000013,47.25,,,47.25,47.25,,,10.58,-0.0,-0.0,1020.7800000000001,999.4977000000001,1121.48,1098.0982000000001,-103.79,NA,GREEN,0,0,1,0,0,0,Customer 10,CITRA PEARLY GLOW UV AURA BODY LOTION PUMP,370 ML
,SEA,Philippines,Personal Care,Oral Care,A,03-03-2025,94,11.32,,05-08-2024,07-10-2024,0,94.28,94.28,0,YSUP5709,0,,No Promotions,,,"","",-0.28000000000000114,0.0,1064.08,1067.2496,1064.08,1067.2496,-0.3,0.0,,,1064.08,0.0,0.0,6.3,471.88,1.796825396825397,79.68,1067.2496,473.28560000000016,44.35,,,44.35,44.35,,,12.82,0,0.0,1064.08,1067.2496,1205.08,1208.6696,-94.28,NA,GREEN,0,0,1,0,0,0,Customer 9,CLEAR 10X SUPER VITAMIN SAKURA FRESH PINK BOT,120 ML
,SEA,Philippines,Personal Care,Oral Care,A,10-03-2025,104,5.55,,05-08-2024,07-10-2024,0,102.3,102.3,0,GOBX3967,0,,No Promotions,,,"","",1.7000000000000028,0.0,577.1999999999999,567.765,577.1999999999999,567.765,1.66,0.0,,,577.1999999999999,0.0,0.0,3.2,244.39999999999992,1.7343749999999998,73.44,567.765,240.40499999999997,42.34,,,42.34,42.34,,,6.21,0,0.0,577.1999999999999,567.765,645.84,635.283,-102.3,NA,GREEN,0,0,1,0,0,0,Customer 8,CLEAR MEN TECH DEEP CLEAN PUMP,400 ML
,SEA,Philippines,Personal Care,Oral Care,A,17-03-2025,96,9.14,,05-08-2024,07-10-2024,0,95.692,95.692,0,OZYP6177,0,,No Promotions,,,"","",0.30800000000000693,0.0,877.44,874.62488,877.44,874.62488,0.32,0.0,,,877.44,0.0,0.0,4.6,435.8400000000001,1.9869565217391305,98.7,874.62488,434.44168,49.67,,,49.67,49.67,,,10.1,0,0.0,877.44,874.62488,969.5999999999999,966.4891999999999,-95.692,NA,GREEN,0,0,1,0,0,0,Customer 7,CLEAR MEN TAURINE+TRIPLE ANTI DAND.TECH.DEEP CLEANSE BL PUMP,450 ML
,SEA,Philippines,Personal Care,Oral Care,A,24-03-2025,100,13.72,,05-08-2024,07-10-2024,0,101.46,101.46,0,AFET0079,0,,No Promotions,,,"","",-1.4599999999999937,0.0,1372.0,1392.0312,1372.0,1392.0312,-1.44,0.0,,,1372.0,0.0,0.0,7.48,624.0,1.8342245989304813,83.42,1392.0312,633.1103999999999,45.48,,,45.48,45.48,,,15.48,0,0.0,1372.0,1392.0312,1548.0,1570.6008,-101.46,NA,GREEN,0,0,1,0,0,0,Customer 10,CITRA PEARLY GLOW UV AURA BODY LOTION PUMP,370 ML
,SEA,Philippines,Personal Care,Oral Care,A,31-03-2025,111,9.66,,05-08-2024,07-10-2024,0,108.26,108.26,0,DDFG8029,0,,No Promotions,,,"","",2.739999999999995,0.0,1072.26,1045.7916,1072.26,1045.7916,2.53,0.0,,,1072.26,0.0,0.0,5.25,489.51,1.84,84.0,1045.7916,477.4266,45.65,,,45.65,45.65,,,10.64,0,0.0,1072.26,1045.7916,1181.04,1151.8864,-108.26,NA,GREEN,0,0,1,0,0,0,Customer 6,CITRA EXTRA BRIGHT UV SPF20 LOTION ML BOT,130 ML
